holding_month,portfolio,instrument,contribution
2021-02,baseline,A139480,2.979650106072827e-05
2021-02,baseline,A145990,-0.000625300615583695
2021-02,baseline,A161390,0.0004596591746798879
2021-02,baseline,A161890,0.0006497725888610275
2021-02,baseline,A180640,-0.00018066848339551387
2021-02,baseline,A185750,-0.0004432624128146454
2021-02,baseline,A192080,-0.0007159421601502278
2021-02,baseline,A192400,0.0016272144113794113
2021-02,baseline,A192820,9.806806655536839e-05
2021-02,baseline,A204320,-0.0005071636634818987
2021-02,baseline,A207940,-0.0003727309806666861
2021-02,baseline,A214320,-0.00018998765184248718
2021-02,baseline,A241560,0.00034103089464492523
2021-02,baseline,A241590,0.0012225428859947236
2021-02,baseline,A251270,-0.0005792693904989952
2021-02,baseline,A267250,0.0006300006599591462
2021-02,baseline,A271560,0.0003079576328662444
2021-02,baseline,A272210,0.0009423683073065954
2021-02,baseline,A282330,-0.0001539788219248118
2021-02,baseline,A284740,-3.09467191662089e-05
2021-02,baseline,A285130,-0.0008503694482154302
2021-02,baseline,A294870,-0.000366991719287089
2021-02,baseline,A316140,0.00041572567104010156
2021-02,baseline,A326030,-0.0012541522531246028
2021-02,baseline,A336260,-0.0006193192866204124
2021-02,high_pbr,A003000,0.003727550172269846
2021-02,high_pbr,A003090,-0.005452091851065475
2021-02,high_pbr,A003520,-0.0016025640411443899
2021-02,high_pbr,A003670,0.003908111662966463
2021-02,high_pbr,A006280,-0.0031217796899273742
2021-02,high_pbr,A006400,-0.0020994664590342437
2021-02,high_pbr,A007570,-0.003817953178484961
2021-02,high_pbr,A008770,0.00041101528339531463
2021-02,high_pbr,A008930,-0.005959283607966905
2021-02,high_pbr,A009150,-0.0005601194418248316
2021-02,high_pbr,A009420,-0.00787742706661279
2021-02,high_pbr,A011780,-0.003722930047951422
2021-02,high_pbr,A014680,0.0052713784789278646
2021-02,high_pbr,A018880,-0.0004370629455697857
2021-02,high_pbr,A019170,0.0017475669490522123
2021-02,high_pbr,A020150,-0.00043520824119185455
2021-02,high_pbr,A021240,-0.0027195027724138342
2021-02,high_pbr,A032350,0.006448641287981496
2021-02,high_pbr,A035420,0.002173592758514128
2021-02,high_pbr,A035720,0.002903853449103027
2021-02,high_pbr,A036570,-0.00018833924436769165
2021-02,high_pbr,A047810,0.0014423077829637482
2021-02,high_pbr,A051900,-0.0009672765861364753
2021-02,high_pbr,A051910,-0.0015924424527683557
2021-02,high_pbr,A068270,-0.0054945055699836196
2021-02,high_pbr,A069620,-0.0035816034481278626
2021-02,high_pbr,A081660,-0.0016774503548398702
2021-02,high_pbr,A090430,0.0014372771225388498
2021-02,high_pbr,A093370,-0.0044136191001024686
2021-02,high_pbr,A112610,-0.004007992513069554
2021-02,high_pbr,A128940,-0.004059265261226509
2021-02,high_pbr,A185750,-0.0022504091727512765
2021-02,high_pbr,A207940,-0.0018923265172308675
2021-02,high_pbr,A271560,0.0015634772130132407
2021-02,high_pbr,A272210,0.004784331406325791
2021-02,high_pbr,A282330,-0.000781738634387506
2021-02,high_pbr,A285130,-0.00431726027555526
2021-02,high_pbr,A326030,-0.006367234515863367
2021-02,high_pbr,A336260,-0.003144236378226709
2021-02,low_pbr,A000070,-0.00020054434040431065
2021-02,low_pbr,A000150,-0.0025003676749647285
2021-02,low_pbr,A000210,0.007082937934498004
2021-02,low_pbr,A000670,0.004289940728695482
2021-02,low_pbr,A000810,0.0015790660857519618
2021-02,low_pbr,A001230,0.003353057151210467
2021-02,low_pbr,A001450,0.0026656511516548152
2021-02,low_pbr,A001740,0.0015285995687659825
2021-02,low_pbr,A001800,0.00037569268676901786
2021-02,low_pbr,A002350,0.006960830422634654
2021-02,low_pbr,A002380,6.394269449767506e-05
2021-02,low_pbr,A003240,0.00016489407104675483
2021-02,low_pbr,A004020,0.0008124532975775146
2021-02,low_pbr,A004990,0.000350180970135138
2021-02,low_pbr,A005490,0.0032431336852882285
2021-02,low_pbr,A005830,0.0030346426804662564
2021-02,low_pbr,A005940,-0.0017383746297610337
2021-02,low_pbr,A006260,0.0010747736030168392
2021-02,low_pbr,A008560,0.0017880771352053887
2021-02,low_pbr,A009540,0.0027206695002279105
2021-02,low_pbr,A012630,-0.00023100030982900973
2021-02,low_pbr,A015760,5.610728260615967e-05
2021-02,low_pbr,A023530,0.0034747185011733384
2021-02,low_pbr,A024110,0.0007227249394182933
2021-02,low_pbr,A029780,0.0018255746866018443
2021-02,low_pbr,A030200,0.0021856176434588517
2021-02,low_pbr,A032830,0.0026724449427310087
2021-02,low_pbr,A036460,0.0009346174866161484
2021-02,low_pbr,A057050,-0.00035124693134329187
2021-02,low_pbr,A069960,0.0012085578766329191
2021-02,low_pbr,A078930,0.00082491239988287
2021-02,low_pbr,A086790,0.0020060546865802646
2021-02,low_pbr,A088350,0.004320465707780783
2021-02,low_pbr,A103140,0.005920584053324119
2021-02,low_pbr,A138930,0.0011265828887853302
2021-02,low_pbr,A139480,0.00015127454384677427
2021-02,low_pbr,A145990,-0.0031746031252710663
2021-02,low_pbr,A267250,0.003198464889023357
2021-02,low_pbr,A316140,0.002110607252972823
2021-03,baseline,A000070,0.00021043771425910185
2021-03,baseline,A000080,0.0002561850192509473
2021-03,baseline,A000100,9.790964801774817e-05
2021-03,baseline,A000120,0.0005422321346158886
2021-03,baseline,A000150,0.00023005477462341344
2021-03,baseline,A000210,0.00018321058538783855
2021-03,baseline,A000240,0.00015738117245252836
2021-03,baseline,A000270,0.00021437847536558466
2021-03,baseline,A000660,-0.00013980637831685755
2021-03,baseline,A000670,-0.00020801091612914597
2021-03,baseline,A000720,0.00044823232899629675
2021-03,baseline,A000810,0.0002232267448154378
2021-03,baseline,A000880,0.00035891914317328716
2021-03,baseline,A000990,0.0001164123304863006
2021-03,baseline,A001040,9.946290411306074e-05
2021-03,baseline,A001060,0.00011204193309839866
2021-03,baseline,A001120,0.0007561754647804194
2021-03,baseline,A001230,0.002508073991179559
2021-03,baseline,A001450,0.0003850160809661884
2021-03,baseline,A001680,0.00010141576050282883
2021-03,baseline,A001740,9.166073311442958e-05
2021-03,baseline,A001800,0.0002187944485725604
2021-03,baseline,A002350,-0.0004325523055251957
2021-03,baseline,A002380,0.000854314251554183
2021-03,baseline,A002790,0.00014249075260347973
2021-03,baseline,A003000,-0.0005147630002616511
2021-03,baseline,A003090,-0.0006616972053662021
2021-03,baseline,A003230,9.182736724278501e-05
2021-03,baseline,A003240,-8.067897461415663e-05
2021-03,baseline,A003410,0.0006105834580461146
2021-03,baseline,A003490,-6.416250465424213e-05
2021-03,baseline,A003520,-0.00022707696042762748
2021-03,baseline,A003550,-0.0001082637612786839
2021-03,baseline,A003670,1.6291949873394794e-05
2021-03,baseline,A003850,-8.298952775826939e-05
2021-03,baseline,A004000,0.0005098605109455721
2021-03,baseline,A004020,0.0007011143368563139
2021-03,baseline,A004170,2.7300048836701823e-05
2021-03,baseline,A004370,0.00021236128832842163
2021-03,baseline,A004490,-0.0003964560385867311
2021-03,baseline,A004800,0.00048039847742383873
2021-03,baseline,A004990,3.0242536308164175e-05
2021-03,baseline,A005180,0.00012148980412126273
2021-03,baseline,A005250,-0.0002687171855261733
2021-03,baseline,A005300,0.0008860534976381485
2021-03,baseline,A005380,-0.0004226364195537165
2021-03,baseline,A005440,0.0004576853887700241
2021-03,baseline,A005490,0.0005936558435395558
2021-03,baseline,A005610,0.00011286044220499792
2021-03,baseline,A005830,0.0006185517634758155
2021-03,baseline,A005930,-4.228892022558965e-05
2021-03,baseline,A005940,0.00022956841167843365
2021-03,baseline,A006120,-0.0003171067700218765
2021-03,baseline,A006260,-0.00013787298373836872
2021-03,baseline,A006280,-0.00025830309599130766
2021-03,baseline,A006360,0.0006415506566646046
2021-03,baseline,A006390,0.0006584752276151928
2021-03,baseline,A006400,-0.00012552425470570804
2021-03,baseline,A006650,-0.00039739311155009474
2021-03,baseline,A006800,0.00015597937219529224
2021-03,baseline,A007070,0.00033060407990766785
2021-03,baseline,A007310,8.876100157781033e-06
2021-03,baseline,A007570,-0.0017069301863502232
2021-03,baseline,A007700,1.8298979081229316e-05
2021-03,baseline,A008350,-0.00035250213889508996
2021-03,baseline,A008560,0.0009811281101772575
2021-03,baseline,A008770,0.0002145238821225351
2021-03,baseline,A008930,-0.00023971300635070784
2021-03,baseline,A009150,-0.00023811314132833565
2021-03,baseline,A009240,0.0008629003903207778
2021-03,baseline,A009410,1.6200070465795263e-11
2021-03,baseline,A009420,0.00022396918554083812
2021-03,baseline,A009540,0.0008227066996189551
2021-03,baseline,A009830,0.0005190021966289014
2021-03,baseline,A010060,-0.00012419277647468307
2021-03,baseline,A010120,0.00033435398155174105
2021-03,baseline,A010130,-2.481821137647241e-05
2021-03,baseline,A010140,0.0007390983143890163
2021-03,baseline,A010620,0.0010672765656205955
2021-03,baseline,A010780,0.00018533963661342682
2021-03,baseline,A010950,-0.0002567041639993409
2021-03,baseline,A011070,0.00014927601912820642
2021-03,baseline,A011170,-0.0003434655976711776
2021-03,baseline,A011200,0.0024177949280621224
2021-03,baseline,A011210,-0.00014538377194197281
2021-03,baseline,A011780,0.001389492995753773
2021-03,baseline,A011790,0.0007369835474437578
2021-03,baseline,A012330,-0.00022919634923606656
2021-03,baseline,A012450,0.00035595313175046443
2021-03,baseline,A012630,0.00016069789671806434
2021-03,baseline,A012750,-9.083641792156367e-05
2021-03,baseline,A014680,0.00046783625666110807
2021-03,baseline,A014820,-8.105124375079093e-05
2021-03,baseline,A015760,0.00013232763600858587
2021-03,baseline,A016360,0.0002862634510421227
2021-03,baseline,A016380,0.0011507479865339794
2021-03,baseline,A017670,0.0006019793798284885
2021-03,baseline,A017800,0.00027140564382988064
2021-03,baseline,A018250,-0.0001497185275915447
2021-03,baseline,A018260,-1.3186699401296186e-05
2021-03,baseline,A018880,0.00026274305819203725
2021-03,baseline,A019170,-0.00044448894046702125
2021-03,baseline,A020000,0.0001902138012461976
2021-03,baseline,A020150,-2.180073578131802e-05
2021-03,baseline,A020560,0.00013789773364573807
2021-03,baseline,A021240,0.00012451166910540127
2021-03,baseline,A023530,0.00016627177447282044
2021-03,baseline,A024110,0.0004213770477978774
2021-03,baseline,A026960,-0.001002581607000195
2021-03,baseline,A028050,0.0004340277731129201
2021-03,baseline,A028260,8.245724022869147e-05
2021-03,baseline,A028670,0.0003229452734043479
2021-03,baseline,A029780,0.00016021239455851627
2021-03,baseline,A030000,0.00040248240988210055
2021-03,baseline,A030200,0.00040636245647846577
2021-03,baseline,A031430,0.00029163018422232606
2021-03,baseline,A032350,-0.00033831133128122494
2021-03,baseline,A032640,0.00010521885484659258
2021-03,baseline,A032830,-5.7977736691421974e-05
2021-03,baseline,A033780,0.0002134016332521048
2021-03,baseline,A034020,0.0009204191369444621
2021-03,baseline,A034220,-0.00010979359039575867
2021-03,baseline,A034730,0.00022119000422118478
2021-03,baseline,A035250,0.00023950848933271236
2021-03,baseline,A035420,1.3378856056055927e-05
2021-03,baseline,A035720,7.706769830955017e-05
2021-03,baseline,A036460,0.00010811477952193782
2021-03,baseline,A036570,-0.00037905483298296253
2021-03,baseline,A039490,0.00013702920021138682
2021-03,baseline,A042660,0.00038697386416614867
2021-03,baseline,A042670,0.0016835017014404964
2021-03,baseline,A047040,0.0005284404669767271
2021-03,baseline,A047050,-0.0003032636221952098
2021-03,baseline,A047810,0.00035861576214343577
2021-03,baseline,A049770,-0.00011566041661755755
2021-03,baseline,A051600,0.0009376856860428546
2021-03,baseline,A051900,0.00024497467035317246
2021-03,baseline,A051910,-0.0004081216297132163
2021-03,baseline,A052690,0.0015122981160205604
2021-03,baseline,A055550,0.0005392268641356624
2021-03,baseline,A057050,0.0001339149098116546
2021-03,baseline,A064350,3.8358280684386914e-05
2021-03,baseline,A064960,-0.00014946977615632357
2021-03,baseline,A066570,0.00033896007662009565
2021-03,baseline,A068270,0.0005717553041233055
2021-03,baseline,A069260,-0.0001543822145943042
2021-03,baseline,A069620,-0.000149092413085753
2021-03,baseline,A069960,0.0003809383309376456
2021-03,baseline,A071050,-9.834888966957322e-05
2021-03,baseline,A071840,0.0005856656682131903
2021-03,baseline,A073240,-0.0002819760808747522
2021-03,baseline,A078930,9.182736878671722e-05
2021-03,baseline,A079160,5.550005575582602e-05
2021-03,baseline,A079550,0.00046347414778022823
2021-03,baseline,A081660,0.0002714646341933232
2021-03,baseline,A086280,-0.0001696551929621864
2021-03,baseline,A086790,0.0004597425431054729
2021-03,baseline,A088350,-7.91615109848727e-05
2021-03,baseline,A090430,0.0005468700046882875
2021-03,baseline,A093370,0.00022502250610293464
2021-03,baseline,A096770,-0.0004478749949780536
2021-03,baseline,A097950,0.00020202019751833756
2021-03,baseline,A103140,-0.00032055391540221877
2021-03,baseline,A105560,0.0011916921942687242
2021-03,baseline,A105630,-0.00017079000635244923
2021-03,baseline,A108670,0.0005219795285117346
2021-03,baseline,A111770,-0.0002145238900999232
2021-03,baseline,A112610,0.0001252191348127605
2021-03,baseline,A114090,0.00017361110289410516
2021-03,baseline,A115390,0.00013837000442414054
2021-03,baseline,A120110,0.000556018903652854
2021-03,baseline,A128940,1.5832297054742333e-05
2021-03,baseline,A138930,0.0006376900262765775
2021-03,baseline,A139480,-5.9243458842843707e-05
2021-03,baseline,A145990,0.0002287366411179465
2021-03,baseline,A161390,5.266421892913265e-06
2021-03,baseline,A161890,-6.978244956038247e-05
2021-03,baseline,A180640,-0.00016182057068743442
2021-03,baseline,A185750,-0.0009276438441731354
2021-03,baseline,A192080,0.00106994539927656
2021-03,baseline,A192400,-0.00034831070958681677
2021-03,baseline,A192820,0.0007696007811815313
2021-03,baseline,A204320,0.00013311409212845904
2021-03,baseline,A207940,-4.024308645815306e-05
2021-03,baseline,A214320,-7.403020378698439e-05
2021-03,baseline,A241560,0.0011105026421099795
2021-03,baseline,A241590,0.0007422467358069555
2021-03,baseline,A251270,8.17895626373216e-05
2021-03,baseline,A267250,0.00023338746681051244
2021-03,baseline,A271560,-1.9350607969730586e-05
2021-03,baseline,A272210,0.00043431862858733127
2021-03,baseline,A282330,0.00011117464717586069
2021-03,baseline,A284740,0.00019305260391750352
2021-03,baseline,A285130,-0.0015061697654004406
2021-03,baseline,A294870,0.0003957485078464455
2021-03,baseline,A316140,0.00016610088507896704
2021-03,baseline,A326030,-0.0003382034682889984
2021-03,baseline,A336260,6.959359714365014e-05
2021-03,high_pbr,A003000,-0.002613412155174536
2021-03,high_pbr,A003090,-0.003359385811859179
2021-03,high_pbr,A003520,-0.0011528522606325702
2021-03,high_pbr,A003670,8.271297628031204e-05
2021-03,high_pbr,A003850,-0.0004213314486189061
2021-03,high_pbr,A006280,-0.0013113849488789464
2021-03,high_pbr,A006400,-0.0006372769854289792
2021-03,high_pbr,A007570,-0.008665953253778055
2021-03,high_pbr,A007700,9.290250918162575e-05
2021-03,high_pbr,A008770,0.0010891212476990242
2021-03,high_pbr,A008930,-0.0012170044937805165
2021-03,high_pbr,A009420,0.0011370743265919471
2021-03,high_pbr,A011200,0.012274958865546158
2021-03,high_pbr,A011780,0.007054349055365308
2021-03,high_pbr,A014680,0.0023751686876640867
2021-03,high_pbr,A018880,0.0013339262954364967
2021-03,high_pbr,A019170,-0.0022566361592941077
2021-03,high_pbr,A020150,-0.00011068065858207609
2021-03,high_pbr,A021240,0.0006321361662274217
2021-03,high_pbr,A032350,-0.0017175806049662186
2021-03,high_pbr,A035420,6.79234230538224e-05
2021-03,high_pbr,A035720,0.0003912667760331008
2021-03,high_pbr,A036570,-0.001924432228990425
2021-03,high_pbr,A047810,0.001820664638574366
2021-03,high_pbr,A051900,0.0012437175571776448
2021-03,high_pbr,A051910,-0.0020720021200824825
2021-03,high_pbr,A068270,0.0029027576978567816
2021-03,high_pbr,A079160,0.00028176951383727055
2021-03,high_pbr,A081660,0.0013782050659045637
2021-03,high_pbr,A090430,0.002776416946878998
2021-03,high_pbr,A093370,0.0011424219540610526
2021-03,high_pbr,A128940,8.03793542779226e-05
2021-03,high_pbr,A207940,-0.00020431105432600782
2021-03,high_pbr,A271560,-9.824154815401682e-05
2021-03,high_pbr,A272210,0.0022050022682126046
2021-03,high_pbr,A282330,0.000564425131815908
2021-03,high_pbr,A285130,-0.007646708039725313
2021-03,high_pbr,A326030,-0.001717032992851838
2021-03,high_pbr,A336260,0.0003533213393446853
2021-03,low_pbr,A000070,0.0010683760877769784
2021-03,low_pbr,A000150,0.001167970394241945
2021-03,low_pbr,A000210,0.0009301460488921032
2021-03,low_pbr,A000670,-0.0010560554203479717
2021-03,low_pbr,A000810,0.0011333050121399148
2021-03,low_pbr,A001230,0.012733298724450068
2021-03,low_pbr,A001450,0.0019546970264437257
2021-03,low_pbr,A001740,0.00046535449119633476
2021-03,low_pbr,A001800,0.0011108025850606912
